gauge_id,gauge_name,state,drain_sqkm_attr,original_split,pilot_split,obs_years_usable,processing_status,selected_threshold_quantile,selected_threshold_value,q99_event_count,event_count,annual_peak_years,unit_area_peak_median,unit_area_peak_p90,q99_event_frequency,rbi,rising_time_median_hours,event_duration_median_hours,annual_peak_unit_area_median,annual_peak_unit_area_p90,error_detail
01042500,"Kennebec River at The Forks, Maine",ME,4124.36,train,,32,ok,Q99,323.8663207999934,50,50,35,0.09371740585205948,0.12926479550766665,1.5625,0.16915577432374132,12.5,46.0,0.0851352258289771,0.1315819841138989,
01046500,"Kennebec River at Bingham, Maine",ME,7056.902,train,,30,ok,Q99,617.30624,65,65,35,0.10844156826890894,0.1397200890702464,2.1666666666666665,0.055800245248421844,9.0,36.0,0.10934441203803028,0.14266937871604282,
01059000,"Androscoggin River near Auburn, Maine",ME,8444.24,train,,32,ok,Q99,958.52368,73,73,35,0.13245876479114757,0.1681387966234972,2.28125,0.026233026057227608,13.0,38.0,0.1420997508360729,0.19006994400917077,
01068910,"Mousam River at Route 4 near Sanford, Maine",ME,117.3636,train,,15,ok,Q99,11.4116704,40,40,18,0.12443713042203886,0.2343495584661684,2.6666666666666665,0.0102016112800297,9.0,24.5,0.13064993916342033,0.23763088657812134,
01069500,"MOUSAM RIVER NEAR WEST KENNEBUNK, ME",ME,264.5136,train,,16,ok,Q99,27.8991272,34,34,17,0.15428918588685042,0.25909342733228086,2.125,0.017997428785879975,12.0,37.0,0.1426472438468192,0.25885255956593534,
01069700,"Branch Brook near Kennebunk, Maine",ME,27.9072,train,,11,ok,Q99,2.7072559808000034,94,94,17,0.14547934583190003,0.25080284084394,8.545454545454545,0.023179240589898537,4.0,12.5,0.25544498910675384,0.33327073156748077,
01072800,"COCHECO RIVER NEAR ROCHESTER, NH.",NH,243.9549,validation,,25,ok,Q99,29.02472,78,78,30,0.16380931065537113,0.3464225953239717,3.12,0.016448944658601753,10.0,26.0,0.18441243033036023,0.4144128902514358,
01073000,"OYSTER RIVER NEAR DURHAM, NH",NH,31.2984,train,,27,ok,Q99,4.3749456,90,90,35,0.20367876952176467,0.41298952278710765,3.3333333333333335,0.02393296181179562,7.0,28.0,0.2542309127623137,0.6805426782199732,
01073319,"LAMPREY RIVER AT LANGFORD ROAD, AT RAYMOND, NH",NH,144.3951,train,,15,ok,Q99,19.0359688,56,56,18,0.17720662543258048,0.3922127551419681,3.7333333333333334,0.021956688509558623,9.0,24.0,0.26474360972082844,0.5093372891462384,
01073500,"LAMPREY RIVER NEAR NEWMARKET, NH",NH,471.1374,train,,28,ok,Q99,54.014296,40,40,34,0.14875507654454942,0.330777197479971,1.4285714285714286,0.009126465116745528,29.5,70.0,0.12734336098131882,0.3690928990141728,
010735562,"EXETER RIVER AT ODELL ROAD, NEAR SANDOWN, NH",NH,42.7194,train,,14,ok,Q99,5.13242,33,33,18,0.169691072440156,0.3138953412267026,2.357142857142857,0.013553528124676032,12.0,35.0,0.19819386976408843,0.30983534974742155,
01073587,"EXETER RIVER AT HAIGH ROAD, NEAR BRENTWOOD, NH",NH,163.053,train,,23,ok,Q99,20.4093336,41,41,30,0.16116226257719882,0.393788179303662,1.7826086956521738,0.0125190450454833,17.0,58.0,0.16836941117305415,0.4924740151975125,
01073785,"WINNICUT RIVER AT GREENLAND, NR PORTSMOUTH, NH",NH,36.9495,train,,18,ok,Q99,5.3760860640000905,76,76,23,0.20605636341493117,0.40626919444106147,4.222222222222222,0.025727467860683077,6.0,17.0,0.3073123262831703,0.5259945514824288,
01075000,"PEMIGEWASSET RIVER AT WOODSTOCK, NH",NH,504.288,train,,18,ok,Q99,130.398864,136,136,24,0.4067513405038391,0.8205216860206865,7.555555555555555,0.03709117590509456,4.0,12.0,0.7973589694777587,1.5471290849673198,
01076000,"BAKER RIVER NEAR RUMNEY, NH",NH,369.8154,train,,23,ok,Q99,55.57172,119,119,24,0.22875315630446974,0.39701593822215087,5.173913043478261,0.027279228823031566,4.0,14.0,0.3719392323845897,0.7218262776509576,
01076500,"PEMIGEWASSET RIVER AT PLYMOUTH, NH",NH,1608.937,train,,12,ok,Q99,285.079384,103,103,34,0.27763518397550685,0.4798556761389663,8.583333333333334,0.022336068435941714,8.0,23.0,0.3931331804787882,0.5286948289460681,
01077400,"COCKERMOUTH RIVER BELOW HARDY BROOK, AT GROTON, NH",NH,56.1951,validation,,16,ok,Q99,13.1106784,115,115,18,0.3919094582979655,0.8077542419178899,7.1875,0.06307955931599027,3.0,12.0,0.731497135194122,2.7752379834332856,
01078000,"SMITH RIVER NEAR BRISTOL, NH",NH,222.4566,train,,29,ok,Q99,31.360856,68,68,34,0.18489067980001495,0.31008171841159127,2.3448275862068964,0.01593404084156249,6.5,36.0,0.18727739253409428,0.32812526668123126,
01081000,"WINNIPESAUKEE RIVER AT TILTON, NH",NH,1216.967,train,,31,ok,Q99,75.251896,20,20,34,0.06878702544933428,0.09174124129906562,0.6451612903225806,0.003944165118015499,28.5,93.5,0.052295590595307834,0.07982785202885533,
01081500,"MERRIMACK RIVER AT FRANKLIN JUNCTION, NH",NH,3908.064,train,,23,ok,Q99,415.54904,47,47,24,0.11701863633758301,0.12756118221195967,2.0434782608695654,0.021750864962676395,8.0,44.0,0.11683749293767964,0.1310029068101239,
01082000,"CONTOOCOOK RIVER AT PETERBOROUGH, NH",NH,175.023,train,,20,ok,Q99,24.190759072000027,60,60,24,0.1981915519674557,0.41223842809230793,3.0,0.024760701402356453,6.0,28.5,0.23216724659044813,0.45478894088205546,
01085500,"CONTOOCOOK R BL HOPKINTON DAM AT W HOPKINTON, NH",NH,1099.139,train,,22,ok,Q99,125.93330464000091,34,34,24,0.12568982448989618,0.15288236556067977,1.5454545454545454,0.015247093649034064,11.0,45.0,0.12456270589979976,0.15501422986537647,
01086000,"WARNER RIVER AT DAVISVILLE, NH",NH,381.5766,train,,22,ok,Q99,46.581136,50,50,24,0.15584100282878982,0.24019922186004072,2.272727272727273,0.011303071034835395,8.0,29.0,0.15936597789277435,0.25511543213079624,
01089500,"SUNCOOK RIVER AT NORTH CHICHESTER, NH",NH,400.7988,train,,13,ok,Q99,40.563816,38,38,18,0.122491015442162,0.26845579577583567,2.923076923076923,0.013512633834716004,10.0,31.5,0.1278781473397625,0.29751098256781205,
01091000,"SOUTH BRANCH PISCATAQUOG RIVER NEAR GOFFSTOWN, NH",NH,266.7591,train,,11,ok,Q99,34.971248,53,53,18,0.17461873278174952,0.34976822159019144,4.818181818181818,0.019081578095399246,8.0,25.0,0.2231829092240902,0.4670653034891781,
01092000,"MERRIMACK R NR GOFFS FALLS, BELOW MANCHESTER, NH",NH,7987.65,train,,31,ok,Q99,749.68728,45,45,34,0.10209809393250831,0.12960785813098974,1.4516129032258065,0.015203829439199327,18.0,52.0,0.09859733463534331,0.13079545748749632,
01094000,"SOUHEGAN RIVER AT MERRIMACK, NH",NH,440.5014,train,,23,ok,Q99,54.297464,55,55,24,0.15669008089418104,0.27101759222558663,2.391304347826087,0.01301883463553544,11.0,30.0,0.1748500595003784,0.391709131457925,
01096000,"SQUANNACOOK RIVER NEAR WEST GROTON, MA",MA,173.1357,train,,34,ok,Q99,20.3527,96,96,35,0.16565837548235285,0.37453553484347823,2.823529411764706,0.015482477352752318,10.0,27.5,0.23551579483607366,0.5279479067575318,
01096500,"NASHUA RIVER AT EAST PEPPERELL, MA",MA,1125.681,train,,34,ok,Q99,90.46934432000148,55,55,35,0.10187880936073364,0.14695703809516195,1.6176470588235294,0.017554340287816578,27.0,58.0,0.09791685566337177,0.1491707011133705,
01097000,"ASSABET RIVER AT MAYNARD, MA",MA,299.3094,train,,33,ok,Q99,31.219272,40,40,35,0.13658902794232322,0.1861158546975137,1.2121212121212122,0.009044606430640652,22.0,70.5,0.11977261255409953,0.1773883479770432,
01097300,"NASHOBA BROOK NEAR ACTON, MA",MA,30.8718,train,,26,ok,Q99,3.468808,72,72,35,0.14733141572567846,0.28505475935967456,2.769230769230769,0.01537283798392549,11.0,33.0,0.17794424685311513,0.29434179801631266,
01098530,"SUDBURY RIVER AT SAXONVILLE, MA",MA,274.2327,validation,,34,ok,Q99,26.6461088,48,48,35,0.10842120578618085,0.15715911924434978,1.411764705882353,0.009536204275989068,8.5,51.0,0.10532345704943283,0.15550698658475082,
01099500,"CONCORD R BELOW R MEADOW BROOK, AT LOWELL, MA",MA,1035.51,train,,33,ok,Q99,85.233568,19,19,35,0.09174499908257767,0.11140659501115392,0.5757575757575758,0.005417231524480343,50.0,115.0,0.07492736139679965,0.10112459213334493,
01100000,"MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",MA,11983.35,train,,33,ok,Q99,1027.89984,45,45,35,0.09463863110065214,0.13021377694884986,1.3636363636363635,0.015328844795188338,20.0,55.0,0.08743144446252508,0.12761446373509913,
01100505,"SPICKET RIVER AT NORTH SALEM, NH",NH,42.8643,train,,24,ok,Q99,4.6864304,35,35,25,0.13592153843641444,0.18424552646374723,1.4583333333333333,0.01374032496507105,5.0,58.0,0.12931538833014886,0.20862222035586728,
01100561,"SPICKET RIVER NEAR METHUEN, MA",MA,158.2974,train,,17,ok,Q99,16.9405256,21,21,21,0.13465458813600223,0.27413903197399325,1.2352941176470589,0.01803287746235304,21.0,49.0,0.10768789379989817,0.24193999396073462,
01100600,"SHAWSHEEN RIVER NEAR WILMINGTON, MA",MA,96.4215,train,,33,ok,Q99,9.6135536,76,76,35,0.1313838552604969,0.25939042226059544,2.303030303030303,0.013540857357641406,13.0,35.0,0.16901125163993508,0.35784571698220835,
01100627,"SHAWSHEEN RIVER AT BALMORAL STREET AT ANDOVER, MA",MA,173.1114,train,,16,ok,Q99,19.8005224,31,31,19,0.1414928883944096,0.23922930552233995,1.9375,0.012884936980559761,13.0,44.0,0.15006424949483396,0.2421736662056918,
01101000,"PARKER RIVER AT BYFIELD, MA",MA,55.4778,validation,,34,ok,Q99,6.5978144,24,24,35,0.16212112953289423,0.3673979977576616,0.7058823529411765,0.006630643048453034,28.5,125.5,0.11382294178932834,0.30808756800017306,
01101500,"IPSWICH RIVER AT SOUTH MIDDLETON, MA",MA,115.2826,train,,30,ok,Q99,11.822264,26,26,35,0.13417507932680212,0.27878940967674215,0.8666666666666667,0.007525318820202188,25.5,127.5,0.10697161930768391,0.20876045751917466,
01103280,"CHARLES RIVER AT MEDWAY, MA",MA,169.119,train,,26,ok,Q99,21.449976,40,40,28,0.1571606762102425,0.24643396803434267,1.5384615384615385,0.011729115122954064,26.5,55.5,0.15410494858649826,0.2470367417025881,
01103455,"TROUT BROOK AT DOVER, MA",MA,9.7065,train,,10,ok,Q99,0.7326972,47,47,15,0.1030537227630969,0.15823450594962138,4.7,0.018834923275020777,10.0,23.0,0.09743791479936126,0.17451305578735896,
01105880,"HERRING RIVER AT NORTH HARWICH, MA",MA,25.5222,train,,17,ok,Q99,0.7645536,44,44,18,0.03471338207521295,0.05052648564778899,2.588235294117647,0.010302559425013088,2.0,12.0,0.037764498358292,0.06253124135066726,
01108000,"TAUNTON RIVER NEAR BRIDGEWATER, MA",MA,677.6388,train,,28,ok,Q99,71.075168,40,40,29,0.11491549775485112,0.15511502824218448,1.4285714285714286,0.006943182329855569,20.0,49.0,0.10708035018065673,0.14872154782164185,
01108410,"MILL RIVER AT SPRING STREET AT TAUNTON, MA",MA,122.022,train,,15,ok,Q99,12.38095446400009,27,27,20,0.11951248135582107,0.17316546327711407,1.8,0.014337373242621635,26.0,64.0,0.11893232367933651,0.15833663306616846,
01109000,"WADING RIVER NEAR NORTON, MA",MA,112.7429,train,,34,ok,Q99,10.9444432,63,63,37,0.12620920696558274,0.19982496529714955,1.8529411764705883,0.008476375871982435,15.0,42.0,0.11603712162805817,0.19824264091131236,
01109060,"THREEMILE RIVER AT NORTH DIGHTON, MA",MA,220.1049,train,,32,ok,Q99,22.5596406070792,51,51,35,0.12556375073885226,0.2045557004864499,1.59375,0.0090282290901772,20.0,53.0,0.12102878945448285,0.19709392021713287,
01109070,"SEGREGANSET RIVER NEAR DIGHTON, MA",MA,27.1674,train,,32,ok,Q99,4.7996976,100,100,37,0.24546354822323813,0.4371440005300471,3.125,0.022912473004879644,13.0,31.5,0.29340971900145024,0.5520063487856768,
01109403,"TEN MILE RIVER AT PAWTUCKET AVE @ E PROVIDENCE, RI",RI,137.592,train,,33,ok,Q99,15.7016656,71,71,35,0.1609376824233967,0.26342740857026564,2.1515151515151514,0.012024147545659461,17.0,39.0,0.1683980289551718,0.2859628001628002,
01109730,"BLACKSTONE RIVER, W. MAIN ST., AT MILLBURY, MA",MA,185.7519,train,,22,ok,Q99,26.4124952,166,166,24,0.21570854456939606,0.37520328997980634,7.545454545454546,0.042434392561172284,3.0,9.0,0.36948663243821467,0.5772299674996595,
01110000,"QUINSIGAMOND RIVER AT NORTH GRAFTON, MA",MA,66.08279,train,,33,ok,Q99,6.0739536,52,52,35,0.11055426685223187,0.17133768837544538,1.5757575757575757,0.009026278519014549,12.0,46.0,0.10755473248027209,0.17699395319114097,
01111212,"BLACKSTONE RIVER, RT 122 BRIDGE NEAR UXBRIDGE, MA",MA,631.4301,train,,18,ok,Q99,73.552888,45,45,19,0.15785616808574693,0.2442510282610854,2.5,0.014069981817966794,12.0,33.0,0.18431501444102838,0.27584468462938333,
01111300,"NIPMUC RIVER NEAR HARRISVILLE, RI",RI,41.0625,train,,26,ok,Q99,5.912406250902995,122,122,33,0.23265462161339423,0.652270807476408,4.6923076923076925,0.02761178071268502,7.0,20.5,0.4212321540065607,1.1092255171993912,
01111500,"BRANCH RIVER AT FORESTDALE, RI",RI,237.2391,train,,34,ok,Q99,30.015808,103,103,35,0.16710365196967955,0.31618398147691507,3.0294117647058822,0.014302282231232474,9.0,27.0,0.22558993015906736,0.4636529543401573,
01115630,"NOOSENECK RIVER AT NOOSENECK, RI",RI,21.7368,train,,17,ok,Q99,2.72124448,94,94,19,0.19361563799639323,0.4693672960141328,5.529411764705882,0.024534802441090336,5.0,15.5,0.3810433918516065,0.8452649736851786,
01117370,QUEEN R AT LIBERTY RD AT LIBERTY RI,RI,50.4774,train,,26,ok,Q99,5.5447833929208,75,75,27,0.1507633118979979,0.2672788091304228,2.8846153846153846,0.0140518289681695,11.0,29.0,0.178952545099391,0.38486951765428173,
01117468,"BEAVER RIVER NEAR USQUEPAUG, RI",RI,25.3413,train,,34,ok,Q99,2.371532,108,108,35,0.11677007888308807,0.2087893707110527,3.176470588235294,0.013654672749289777,9.5,24.0,0.13995648210628497,0.2962831235966585,
01117800,"WOOD RIVER NEAR ARCADIA, RI",RI,90.76591,train,,34,ok,Q99,8.9127128,75,75,35,0.12385453525448044,0.19166255348511357,2.2058823529411766,0.01104877912561199,8.0,40.0,0.13149795115809448,0.1917093499090132,
01118300,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",CT,10.3644,train,,30,ok,Q99,1.6565328,143,143,35,0.2281321446489908,0.5869963027285707,4.766666666666667,0.02577698898776599,5.0,19.0,0.36883640152830843,0.7671797151788815,
01119500,"WILLIMANTIC RIVER NEAR COVENTRY, CT.",CT,314.8461,train,,25,ok,Q99,39.006392,90,90,35,0.17425593011950918,0.3104903405187489,3.6,0.01834176385100742,7.5,29.0,0.2073083452518548,0.35467265054259844,
01121000,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",CT,70.25372,train,,28,ok,Q99,12.91954,162,162,35,0.28496679748773446,0.5854515888980684,5.785714285714286,0.03669183296590366,5.0,15.0,0.42624100189997055,0.9919424167147305,
01122000,"NATCHAUG RIVER AT WILLIMANTIC, CT.",CT,453.2904,train,,26,ok,Q99,57.058352,41,41,28,0.14836493338486761,0.17444592693778646,1.5769230769230769,0.016075797856974165,7.0,51.0,0.15250353415823498,0.17580463738036367,
01122500,"SHETUCKET RIVER NEAR WILLIMANTIC, CT.",CT,1048.47,train,,31,ok,Q99,124.23996,85,85,35,0.15259370320562343,0.211659619826986,2.7419354838709675,0.015800485965851936,11.0,32.0,0.1627891231985655,0.23508883000944236,
01123000,"LITTLE RIVER NEAR HANOVER, CT.",CT,77.85271,train,,29,ok,Q99,12.15732253599991,128,128,35,0.23773826755677485,0.44874291466539823,4.413793103448276,0.026602692431913075,9.0,22.0,0.39100193172466313,0.6979839134694219,
01125000,"FRENCH RIVER AT WEBSTER, MA",MA,222.2319,train,,17,ok,Q99,23.2339344,38,38,18,0.10856188332998098,0.11313626315573957,2.235294117647059,0.013841327417994683,9.0,34.0,0.10903970852069392,0.11808016112898284,
01125500,"QUINEBAUG RIVER AT PUTNAM, CT",CT,839.9187,train,,29,ok,Q99,86.932576,46,46,30,0.11315173718599193,0.13009289113339184,1.5862068965517242,0.01596756191054296,9.5,51.0,0.1130253106639964,0.1361529357543772,
01127000,"QUINEBAUG RIVER AT JEWETT CITY, CT.",CT,1838.699,train,,30,ok,Q99,183.56224015999868,67,67,35,0.13255941075728,0.18203337033413297,2.2333333333333334,0.04198487893663821,13.0,43.0,0.13856558795104582,0.2156833630735645,
01127500,"YANTIC RIVER AT YANTIC, CT.",CT,230.7345,train,,31,ok,Q99,36.45788,126,126,35,0.23777891906065196,0.5220397816538056,4.064516129032258,0.024388945505934578,6.0,24.0,0.36817381015842887,0.7454292409674323,
01129200,"CONNECTICUT R BELOW INDIAN STREAM NR PITTSBURG, NH",NH,658.7442,train,,31,ok,Q99,66.54448,85,85,35,0.12444456588763894,0.21374804969819872,2.7419354838709675,0.009750897739982852,10.0,24.0,0.14690476819378448,0.24459052846309692,
01135500,"PASSUMPSIC RIVER AT PASSUMPSIC, VT",VT,1124.902,validation,,10,ok,Q99,154.892896,77,77,35,0.17759326945813947,0.28621339103317445,7.7,0.023831241243000546,10.0,28.0,0.18917270304435407,0.33127249129257486,
01139000,"WELLS RIVER AT WELLS RIVER, VT",VT,246.3333,train,,14,ok,Q99,31.290064,105,105,35,0.15748587787359647,0.31612128770247483,7.5,0.023889466865789945,6.0,17.0,0.2253082632352183,0.4165903805940975,
01139800,"EAST ORANGE BRANCH AT EAST ORANGE, VT",VT,22.7997,train,,11,ok,Q99,2.912404117599999,207,207,35,0.19250709439159286,0.3742586311223394,18.818181818181817,0.045700893855893,2.0,7.0,0.3184439935613188,0.7488525971832963,
01142500,"AYERS BROOK AT RANDOLPH, VT",VT,82.16668,train,,17,ok,Q99,11.3196408,127,127,35,0.19704009459795627,0.37615962090716115,7.470588235294118,0.031782389983838116,4.0,13.0,0.28285204659601676,0.707000881622575,
01144000,"WHITE RIVER AT WEST HARTFORD, VT",VT,1790.244,train,,19,ok,Q99,250.037344,124,124,34,0.1850622373263086,0.3332306568266672,6.526315789473684,0.022211847848176147,6.0,16.0,0.26474181173069145,0.5155644124488058,
01151500,"OTTAUQUECHEE RIVER AT NORTH HARTLAND, VT",VT,576.1521,train,,32,ok,Q99,92.0296,84,84,35,0.18326110067115955,0.2153179703762253,2.625,0.0719728913037938,4.0,27.5,0.1948723470764057,0.22661221132405834,
01152500,"SUGAR RIVER AT WEST CLAREMONT, NH",NH,700.3791,train,,18,ok,Q99,82.12013583999925,85,85,35,0.15929686080010097,0.23340628867994495,4.722222222222222,0.0164560750300434,9.0,24.0,0.17284113703564255,0.2662359970478845,
01154000,"SAXTONS RIVER AT SAXTONS RIVER, VT",VT,187.3278,train,,14,ok,Q99,31.927192,125,125,23,0.24714947808066928,0.47185143475768154,8.928571428571429,0.0385367052811367,4.0,14.0,0.44479347966505767,0.6540769367920832,
01154500,"CONNECTICUT RIVER AT NORTH WALPOLE, NH",NH,14220.09,train,,31,ok,Q99,1442.03304,60,60,34,0.11402816437870647,0.13494701819749383,1.935483870967742,0.049812203319759885,12.0,34.5,0.1159448132888048,0.14388308259652366,
01155500,"WEST RIVER AT JAMAICA, VT",VT,459.8118,train,,18,ok,Q99,95.5692,84,84,30,0.24510215701293442,0.31127358106077313,4.666666666666667,0.029483230830336257,3.0,20.0,0.28636307289199625,0.3558138160003724,
01157000,"ASHUELOT RIVER NEAR GILSUM, NH",NH,182.5785,train,,12,ok,Q99,29.095512,39,39,17,0.21635590170803246,0.5857894198933612,3.25,0.019101660072503114,10.0,29.0,0.30049430792782283,0.7328442257464182,
01158000,"ASHUELOT RIVER BELOW SURRY MT DAM, NEAR KEENE, NH",NH,263.925,train,,27,ok,Q99,29.73264,39,39,30,0.12123892772567964,0.13110970768210664,1.4444444444444444,0.008977533131178503,8.0,65.0,0.11694728426636354,0.13110970768210664,
01160350,"ASHUELOT RIVER AT WEST SWANZEY, NH",NH,818.0181,train,,25,ok,Q99,76.45536,47,47,31,0.10834917222491777,0.12899782437576868,1.88,0.010744748886492168,13.0,41.0,0.10402212860571178,0.12418615187121164,
01161000,"ASHUELOT RIVER AT HINSDALE, NH",NH,1089.694,train,,25,ok,Q99,105.338496,54,54,35,0.11800897132589516,0.14357920590551113,2.16,0.01432089143726583,12.5,47.0,0.11368879703843464,0.15123858257455766,
01162000,"MILLERS RIVER NEAR WINCHENDON, MA",MA,212.6241,train,,21,ok,Q99,22.65344,43,43,35,0.13717308621176996,0.19683671982620976,2.0476190476190474,0.02014669829024009,18.0,55.0,0.13584130867573338,0.19523858678296582,
01162500,"PRIEST BROOK NEAR WINCHENDON, MA",MA,49.70559,validation,,34,ok,Q99,6.5694976,71,71,36,0.18002218261567762,0.2728817261800936,2.088235294117647,0.012178475307872921,11.0,43.0,0.20337949111961048,0.3292810808603217,
01163200,"OTTER RIVER AT OTTER RIVER, MA",MA,88.44967,validation,,31,ok,Q99,10.0312264,68,68,35,0.14054405403660636,0.20425308992108168,2.193548387096774,0.013260108029151894,15.5,39.5,0.14518616971663095,0.23934108154388822,
01166500,"MILLERS RIVER AT ERVING, MA",MA,965.4553,train,,32,ok,Q99,96.701872,53,53,35,0.11321378421144926,0.15134277889406178,1.65625,0.015099061255891276,11.0,56.0,0.11321378421144926,0.15844063790420956,
01168500,"DEERFIELD RIVER AT CHARLEMONT, MA",MA,938.5038,train,,32,ok,Q99,126.434512,142,142,35,0.19796787610236635,0.3468303655243591,4.4375,0.06531202291348201,4.0,16.0,0.2826388385427955,0.4430799406459516,
01169000,"NORTH RIVER AT SHATTUCKVILLE, MA",MA,230.6412,validation,,30,ok,Q99,44.103416,204,204,35,0.31875264263279934,0.6130425162546849,6.8,0.04070725795403016,4.0,13.0,0.5972967188863049,1.2472635903732723,
01170000,"DEERFIELD RIVER NEAR WEST DEERFIELD, MA",MA,1451.378,train,,31,ok,Q99,195.38592,164,164,35,0.1816163756099376,0.31245723167913536,5.290322580645161,0.060311374116089875,5.0,14.5,0.2965563485184425,0.49790250093359567,
01170100,"GREEN RIVER NEAR COLRAIN, MA",MA,106.9924,train,,23,ok,Q99,18.7881968,201,201,35,0.2719399882608484,0.5968123343340275,8.73913043478261,0.03833684535937426,4.0,12.0,0.5425566675763885,1.02794638871546,
01170500,"CONNECTICUT RIVER AT MONTAGUE CITY, MA",MA,20389.69,train,,31,ok,Q99,1968.0176,54,54,33,0.10881093729232764,0.13038563940893658,1.7419354838709677,0.03655882202187715,12.0,40.0,0.11200513200544002,0.13274656593601963,
01171500,"MILL RIVER AT NORTHAMPTON, MA",MA,139.7872,train,,30,ok,Q99,21.803936,204,204,35,0.26359520757265326,0.5797575285863086,6.8,0.0401694957896801,4.0,14.0,0.49680480043952513,1.037263600673023,
01172500,"WARE RIVER NEAR BARRE, MA",MA,142.6932,train,,31,ok,Q99,16.1547344,45,45,36,0.13196614835184858,0.17741013026549268,1.4516129032258065,0.012195206517161519,12.0,38.0,0.11450295879551373,0.19417876114629148,
01173500,"WARE RIVER AT GIBBS CROSSING, MA",MA,510.3333,validation,,33,ok,Q99,48.067768,85,85,35,0.12498418582522441,0.19525831294959595,2.5757575757575757,0.020122244005616956,13.0,30.0,0.14759508736741261,0.22269657261244757,
01174565,"WEST BRANCH SWIFT RIVER NEAR SHUTESBURY, MA",MA,32.994,train,,25,ok,Q99,4.890382151999984,121,121,31,0.27807004909983635,0.5885386918833727,4.84,0.03232330749838645,6.0,18.0,0.4533657513487301,1.0019962417409225,
01181000,"WEST BRANCH WESTFIELD RIVER AT HUNTINGTON, MA",MA,243.495,validation,,32,ok,Q99,45.802424,179,179,36,0.3189339575761309,0.6556607667508573,5.59375,0.03785493157590496,4.0,15.0,0.5157601100638617,1.0086976898909628,
01183500,"WESTFIELD RIVER NEAR WESTFIELD, MA",MA,1292.801,train,,34,ok,Q99,163.17556,114,114,35,0.15989517334841172,0.23951420829655917,3.3529411764705883,0.028767625917669525,5.0,18.0,0.19984706323711074,0.3171619328883565,
01184000,"CONNECTICUT RIVER AT THOMPSONVILLE, CT.",CT,25049.46,train,,32,ok,Q99,2327.64096,47,47,35,0.10541311469388961,0.12451747542661598,1.46875,0.012059578944296231,21.0,44.0,0.09837615341807768,0.12536530208635238,
01184100,"STONY BROOK NEAR WEST SUFFIELD, CT.",CT,24.64571,train,,31,ok,Q99,4.516458807999935,135,135,35,0.2812066197321968,0.6250887087448488,4.354838709677419,0.0368151338849693,6.0,19.0,0.47566717290757704,1.4517040409872553,
01185500,"WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA",MA,237.4254,train,,30,ok,Q99,35.254416,125,125,35,0.22272942995989478,0.41725242876288726,4.166666666666667,0.02294875044016968,4.0,19.0,0.2823624768032401,0.5093854861358558,
01186000,"WEST BRANCH FARMINGTON RIVER AT RIVERTON, CT",CT,333.5841,train,,32,ok,Q99,34.546496,45,45,35,0.13454516567186506,0.24481278094489523,1.40625,0.011691174008175362,24.0,62.0,0.11162579991072717,0.2549142791877671,
01186500,"STILL RIVER AT ROBERTSVILLE, CT.",CT,221.4873,train,,30,ok,Q99,36.953424,103,103,35,0.2822253736444482,0.46786127060106825,3.433333333333333,0.02671132907127291,5.0,24.0,0.3774724419865157,0.5762767255729788,
01187300,"HUBBARD RIVER NR. WEST HARTLAND, CT.",MA,53.919,train,,28,ok,Q99,11.6382048,163,163,35,0.43996363434039953,0.823996350080677,5.821428571428571,0.043610728556574205,4.0,16.0,0.6997929486822827,1.0293389714200931,
01188000,"BURLINGTON BROOK NEAR BURLINGTON, CT.",CT,10.6235,train,,27,ok,Q99,2.1635734207999935,236,236,35,0.40781949451687294,1.1025120158139972,8.74074074074074,0.0674126878972868,4.0,11.0,0.970903600508307,2.293118373417424,
01188090,"FARMINGTON RIVER AT UNIONVILLE, CT.",CT,977.783,train,,31,ok,Q99,96.63108,115,115,35,0.1373437910047526,0.27475998253191164,3.7096774193548385,0.016545354858566525,5.0,18.0,0.19323699430241678,0.35867218800081413,
01189000,"PEQUABUCK R AT FORESTVILLE, CT.",CT,116.4466,train,,22,ok,Q99,17.08536603200015,204,204,30,0.23651723279168305,0.5451963870134465,9.272727272727273,0.05459503666544897,2.0,8.5,0.40112585049239047,0.9685625376052593,
01189995,"FARMINGTON RIVER AT TARIFFVILLE, CT.",CT,1492.974,train,,31,ok,Q99,151.49488,56,56,35,0.11790179065409043,0.16738118681236247,1.8064516129032258,0.008880634366924028,16.0,46.5,0.11778324873708451,0.16772258753333952,
01192500,"HOCKANUM RIVER NEAR EAST HARTFORD, CT.",CT,190.6678,train,,30,ok,Q99,18.86458136799985,153,153,35,0.14461531522365076,0.2575229336049401,5.1,0.024459236705605895,6.0,16.0,0.20643418553106502,0.3145522337804286,
01192883,"COGINCHAUG RIVER AT MIDDLEFIELD, CT",CT,77.8588,train,,30,ok,Q99,12.6646888,65,65,35,0.23585573885032904,0.484622624545973,2.1666666666666665,0.014924737020365135,14.0,43.0,0.24494809578364937,0.5910032006658207,
