gauge_id,pilot_split,gauge_name,state,drain_sqkm_attr,original_split,obs_years_usable,processing_status,selected_threshold_quantile,selected_threshold_value,q99_event_count,event_count,annual_peak_years,unit_area_peak_median,unit_area_peak_p90,q99_event_frequency,rbi,rising_time_median_hours,event_duration_median_hours,annual_peak_unit_area_median,annual_peak_unit_area_p90,error_detail
10329500,train,"MARTIN C NR PARADISE VALLEY, NV",NV,454.5207,train,33,ok,Q99,8.474746289557816,64,64,35,0.027162953854466917,0.0732029146307308,1.9393939393939394,0.023395748830685452,12.5,39.0,0.016883395629725996,0.10415580661025509,
11045300,train,FALLBROOK C NR FALLBROOK CA,CA,18.2817,train,31,ok,Q99,0.566336,148,148,32,0.09603273218573764,0.477879011251689,4.774193548387097,0.1674502480571965,3.0,14.5,0.20252064085943866,1.1824804607886577,
11048553,train,SAND CYN C A IRVINE CA,CA,21.618,train,12,ok,Q99,0.3724791872000025,64,64,14,0.05141245258580812,0.20946808548431883,5.333333333333333,0.17299906803983178,3.0,10.5,0.07974933749897309,0.5841109549449538,
11077500,train,SANTIAGO C A SANTA ANA CA,CA,240.7761,train,33,ok,Q99,1.1904099552000396,226,226,37,0.028137320938415394,0.10932392940993728,6.848484848484849,0.27752982630050715,2.0,11.0,0.07658525974961801,0.20251814694232523,
11140000,train,SISQUOC R NR GAREY,CA,1220.496,train,18,ok,Q99,40.41019736481364,53,53,31,0.07232930218534103,0.26901628190506166,2.9444444444444446,0.05625530515253082,7.0,35.0,0.03665767360155215,0.2847930021892739,
11203580,train,SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA,CA,51.9264,train,23,ok,Q99,3.893701583999926,50,50,26,0.12610656621679917,0.5633623390028965,2.1739130434782608,0.03149745279831961,4.0,13.5,0.11267792105749677,0.6289650197202193,
11204100,train,SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA,CA,249.147,train,23,ok,Q99,11.42108573599991,48,48,26,0.0939216430460732,0.29348560006743046,2.0869565217391304,0.032124414785443915,4.0,13.5,0.0743871914973891,0.4171138163413567,
11451715,train,BEAR C AB HOLSTEN CHIMNEY CYN NR RUMSEY CA,CA,247.9203,train,25,ok,Q99,21.225140607999936,99,99,28,0.2073044926131503,0.510266016941735,3.96,0.07137945294839194,7.0,24.0,0.3589280264665701,0.6580061608508864,
12076800,train,"GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON, WA",WA,154.8036,train,19,ok,Q99,23.0852712,35,35,20,0.2117308383009181,0.35514075383259824,1.8421052631578947,0.012462436539235898,17.0,43.0,0.21333139539390558,0.4336595117942994,
12175500,train,"THUNDER CREEK NEAR NEWHALEM, WA",WA,273.8205,train,30,ok,Q99,70.721208,128,128,36,0.31993623559959905,0.6235072479964064,4.266666666666667,0.01645983892813352,6.5,19.0,0.4062867024200161,0.8549730352548477,
12210700,train,"NOOKSACK RIVER AT NORTH CEDARVILLE, WA",WA,1524.798,train,19,ok,Q99,460.148,95,95,21,0.45916434832679476,0.7063424060105015,5.0,0.019184920554081,6.0,16.0,0.595660120225761,0.968470000616475,
12344000,train,Bitterroot River near Darby MT,MT,2718.683,train,30,ok,Q99,174.997824,33,33,35,0.07421137366879478,0.09635500600842394,1.1,0.0077189672146967155,31.0,73.0,0.06012423221096391,0.0961831480904541,
12456500,train,"CHIWAWA RIVER NEAR PLAIN, WA",WA,445.7034,train,20,ok,Q99,85.799904,34,34,35,0.22832112117610054,0.28475416072661774,1.7,0.006905381078285957,29.0,61.0,0.19996959412918996,0.28373763538712066,
13018350,train,"FLAT CREEK BELOW CACHE CREEK, NEAR JACKSON, WY",WY,333.0387,train,17,ok,Q99,7.4614768,13,13,33,0.024062231806693937,0.025520420059290404,0.7647058823529411,0.00981395370850792,47.0,116.0,0.019683415771200162,0.02430030335813826,
14020000,train,"UMATILLA RIVER ABOVE MEACHAM CREEK, NR GIBBON, OR",OR,341.4267,train,34,ok,Q99,40.280648,79,79,36,0.15592097513170472,0.319969745775594,2.323529411764706,0.012344639865614184,12.0,37.0,0.18028362749603355,0.383893198745148,
14138850,train,"BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",OR,124.4574,train,33,ok,Q99,76.738528,148,148,34,0.8876203102427015,1.453581353941188,4.484848484848484,0.028030501964237422,5.5,17.5,1.2837930408316418,1.9910452636805847,
14142500,train,"SANDY RIVER BLW BULL RUN RIVER, NR BULL RUN, OR",OR,1117.501,train,32,ok,Q99,341.21744,107,107,38,0.45357518248305817,0.8334127235680326,3.34375,0.018334956767806325,7.0,25.0,0.6128966327546911,1.0209242515219226,
14200000,train,"MOLALLA RIVER NEAR CANBY, OR",OR,842.6178,train,23,ok,Q99,193.828496,73,73,25,0.3175743023705409,0.5316429061906833,3.1739130434782608,0.01479129909911609,8.0,26.0,0.404949242705293,0.5844039278543606,
14201340,train,"PUDDING RIVER NEAR WOODBURN, OR",OR,819.297,train,26,ok,Q99,122.894912,28,28,28,0.1900927258369065,0.2901506242546964,1.0769230769230769,0.006325591955182203,27.5,81.5,0.1716450908522794,0.2726102500070182,
14203500,train,"TUALATIN RIVER NEAR DILLEY, OR",OR,324.7677,train,34,ok,Q99,64.137552,52,52,39,0.2692020173188405,0.35874710939542326,1.5294117647058822,0.008067315535186387,14.0,39.5,0.2360694613411371,0.3665506982375404,
01077400,validation,"COCKERMOUTH RIVER BELOW HARDY BROOK, AT GROTON, NH",NH,56.1951,validation,16,ok,Q99,13.1106784,115,115,18,0.3919094582979655,0.8077542419178899,7.1875,0.06307955931599027,3.0,12.0,0.731497135194122,2.7752379834332856,
01135500,validation,"PASSUMPSIC RIVER AT PASSUMPSIC, VT",VT,1124.902,validation,10,ok,Q99,154.892896,77,77,35,0.17759326945813947,0.28621339103317445,7.7,0.023831241243000546,10.0,28.0,0.18917270304435407,0.33127249129257486,
01594526,validation,"WESTERN BRANCH AT UPPER MARLBORO, MD",MD,233.5851,validation,31,ok,Q99,30.0866,121,121,34,0.19608452765180656,0.36065005858678484,3.903225806451613,0.04519028333235533,10.0,23.0,0.2871562441268728,0.5720697904104328,
01613525,validation,"LICKING CREEK AT PECTONVILLE, MD",MD,502.1271,validation,18,ok,Q99,52.810832,68,68,19,0.1710843569287537,0.3141692467903047,3.7777777777777777,0.025576398211726508,9.5,22.0,0.27407333322579086,0.38993416925714625,
02030000,validation,"HARDWARE RIVER BL BRIERY RUN NR SCOTTSVILLE, VA",VA,299.5254,validation,31,ok,Q99,28.6141264,166,166,35,0.16118881403714008,0.42554319600274304,5.354838709677419,0.03362340263624889,7.0,17.0,0.33088612852198845,0.6212150715765675,
02066000,validation,"ROANOKE (STAUNTON) RIVER AT RANDOLPH, VA",VA,7686.307,validation,34,ok,Q99,597.48448,64,64,35,0.10098923709396462,0.1414494029447432,1.8823529411764706,0.013416682515364526,19.5,44.0,0.09652231689418599,0.1577697794272334,
02304500,validation,HILLSBOROUGH RIVER NEAR TAMPA FL,FL,1600.519,validation,17,ok,Q99,43.324704,84,84,18,0.032398953089591565,0.03896720501287395,4.9411764705882355,0.03430649122028533,2.0,7.5,0.037131632926569444,0.049679869092463136,
02421000,validation,CATOMA CREEK NEAR MONTGOMERY AL,AL,759.1977,validation,30,ok,Q99,129.974112,59,59,31,0.2771265297563467,0.6221360048904261,1.9666666666666666,0.03515618983980422,18.0,42.0,0.3632856527357762,0.7664805096221973,
03042280,validation,"Yellow Creek near Homer City, PA",PA,154.4994,validation,30,ok,Q99,19.6518592,72,72,34,0.20710749685759294,0.49398803619949333,2.4,0.013744670652325751,10.5,39.5,0.26575740747213256,0.6002909991883463,
03049500,validation,"Allegheny River at Natrona, PA",PA,29543.64,validation,33,ok,Q99,2188.88864,60,60,34,0.08899427694082382,0.13639079815486516,1.8181818181818181,0.013556733855421168,15.0,37.0,0.08956936112137841,0.1396496085113412,
03271601,validation,Great Miami River below Miamisburg OH,OH,7019.35,validation,23,ok,Q99,671.81608,47,47,27,0.11598053950864395,0.15059316660374533,2.0434782608695654,0.017271639704159455,22.0,44.0,0.11557712893643998,0.15490965972632795,
03505550,validation,"NANTAHALA RIVER NEAR HEWITT, NC",NC,376.2198,validation,19,ok,Q99,50.545488,44,44,20,0.176312102659137,0.261457488415017,2.3157894736842106,0.08171152684950427,4.0,14.0,0.16276410757753845,0.2907738444388094,
05484000,validation,"South Raccoon River at Redfield, IA",IA,2548.053,validation,20,ok,Q99,182.64336,93,93,35,0.10890850386550044,0.2241514819354228,4.65,0.023923471717398632,7.0,19.0,0.13335735167204138,0.3571754402282842,
05508805,validation,"Spencer Cr. bl Plum Cr. nr Frankford, MO",MO,536.4018,validation,27,ok,Q99,82.11872,165,165,31,0.3023563157319756,0.5751500759318854,6.111111111111111,0.09087924029675595,5.0,14.0,0.547699131509253,0.8525629854336806,
06192500,validation,Yellowstone River near Livingston MT,MT,9208.975,validation,29,ok,Q99,656.24184,25,25,30,0.08002461946090633,0.11549374474357894,0.8620689655172413,0.007523540344600634,33.0,83.0,0.07126111646518749,0.1141869065775507,
06808500,validation,"West Nishnabotna River at Randolph, IA",IA,3428.401,validation,19,ok,Q99,153.193888,93,93,35,0.06419678678194296,0.14511901495770185,4.894736842105263,0.013329141278516827,7.0,20.0,0.06750057767454858,0.20479373795539088,
06814500,validation,"NORTH FORK BIG NEMAHA RIVER AT HUMBOLDT, NEBR.",NE,1422.436,validation,11,ok,Q99,94.03726111999902,59,59,17,0.12531618716061743,0.2721322126267896,5.363636363636363,0.060927912968614654,5.0,19.0,0.14363086423571958,0.5861692026917205,
06889500,validation,"SOLDIER C NR TOPEKA, KS",KS,748.5822,validation,33,ok,Q99,82.88752111999901,138,138,35,0.21145428250898834,0.484472401294073,4.181818181818182,0.06769512065176285,6.0,20.5,0.3427148120807575,0.7228785936935183,
06910230,validation,"HINKSON CREEK AT COLUMBIA, MO",MO,181.881,validation,17,ok,Q99,39.077184,126,126,20,0.4982035506732424,1.108113678724001,7.411764705882353,0.13794670225020136,4.0,12.5,1.1381615803739809,1.9679040251593076,
07061270,validation,"East Fork Black River near Lesterville, MO",MO,135.3564,validation,21,ok,Q99,30.157392,118,118,22,0.5669368275160982,1.5274868066822107,5.619047619047619,0.08231539571020284,3.0,14.5,1.4149885487498188,3.1539260559530256,
07158000,validation,"Cimarron River near Waynoka, OK",OK,29858.28,validation,29,ok,Q99,55.784096,79,79,35,0.003333532675023478,0.010119144706259036,2.7241379310344827,0.030159352427098197,8.0,30.0,0.004386227203978261,0.012366789781594924,
07287160,validation,"ABIACA CREEK AT CRUGER, MS",MS,252.0306,validation,18,ok,Q99,35.466792,85,85,23,0.19999120741687715,0.3148737970706732,4.722222222222222,0.03536846333983189,7.0,18.0,0.2471801439983875,0.3406591802741413,
07307028,validation,"North Fork Red River near Tipton, OK",OK,13033.75,validation,26,ok,Q99,160.40617696000032,54,54,35,0.019303329279754484,0.04768802224992809,2.076923076923077,0.027811606841009993,15.0,37.5,0.01642466734439436,0.0469276209839839,
08143600,validation,"Pecan Bayou nr Mullin, TX",TX,5373.585,validation,28,ok,Q99,86.90340111147883,45,45,29,0.02841647503482312,0.07198313379243095,1.6071428571428572,0.030202341103271198,8.0,33.0,0.020424204199597475,0.07635692596283486,
08164503,validation,"W Mustang Ck nr Ganado, TX",TX,444.879,validation,32,ok,Q99,79.21247242817749,60,60,34,0.2946225557960704,0.49343509763328913,1.875,0.03301072962284617,18.0,44.0,0.2808581209722194,0.6512089372615923,
08208000,validation,"Atascosa Rv at Whitsett, TX",TX,2972.153,validation,33,ok,Q99,63.995968,59,59,34,0.04008640739558159,0.10422942291328884,1.7878787878787878,0.036931402003803245,16.0,46.0,0.028582108659951224,0.10994108096050237,
08379500,validation,"PECOS RIVER NEAR ANTON CHICO, NM",NM,2701.843,validation,33,ok,Q99,27.5522464,135,135,35,0.02033226653066074,0.05445169626806591,4.090909090909091,0.05171567736293183,2.0,9.0,0.04357288561918661,0.07726785309138985,
09183600,validation,"MILL CREEK BELOW SHELEY TUNNEL, NEAR MOAB, UT",UT,75.3372,validation,21,ok,Q99,1.4149999322904325,60,60,22,0.030871245255369197,0.09431528744896282,2.857142857142857,0.03800103075322326,2.0,5.0,0.04585269457780751,0.1265827548674493,
10309000,validation,"EAST FORK CARSON RIVER NEAR GARDNERVILLE, NV",NV,925.4421,validation,32,ok,Q99,79.924168,45,45,35,0.11114771631850334,0.20803670289043477,1.40625,0.017932029957763492,13.0,50.0,0.06938126545139885,0.20803670289043477,
11176900,validation,ARROYO DE LA LAGUNA A VERONA CA,CA,1044.58,validation,21,ok,Q99,36.245504,82,82,22,0.05814732811273431,0.16609940148193542,3.9047619047619047,0.08885192074124512,3.0,10.0,0.10782330888969731,0.2326909686189666,
12155300,validation,"PILCHUCK RIVER NEAR SNOHOMISH, WA",WA,333.4392,validation,31,ok,Q99,82.22349215999868,120,120,34,0.3407552561306529,0.5219224057639295,3.870967741935484,0.02131985855838988,8.0,23.0,0.43958489583708205,0.6335712369751366,
